user_id,full_name,balance,currency_code,currency_name,card_number,purchase_history,last_purchase_date,account_open_date
581,Wilona Prowse,585030.66,AUD,British Pound,4913354960742475,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",5/19/2021,5/9/2020
582,Constanta Ledner,613333.39,USD,Australian Dollar,3533352932330934,Fusce consequat. Nulla nisl. Nunc nisl.,4/6/2020,7/13/2016
583,Allx Emanuelli,805285.86,GBP,US Dollar,3531518275487174,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2/18/2019,9/12/2021
584,Galvin Lodden,897545.31,EUR,Australian Dollar,3533057937872711,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",10/18/2020,10/21/2013
585,Danna Laurent,807260.65,AUD,Australian Dollar,5579527153215647,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",4/26/2021,1/11/2011
586,Sheelagh Etherton,543160.41,GBP,Japanese Yen,3538160643780304,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",5/13/2020,6/20/2018
587,Jeanelle Lansly,945908.65,JPY,US Dollar,3556048998696794,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",11/17/2020,1/5/2020
588,Nels Grimmer,996553.88,EUR,Japanese Yen,3581537031494158,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",8/5/2019,2/11/2015
589,Kai Biskupski,78879.44,GBP,US Dollar,56022581528630614,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1/20/2020,10/5/2021
590,Leonid Andras,413518.73,GBP,US Dollar,3571617352750990,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",11/10/2020,10/29/2014
591,Consuelo Kingscott,319024.24,AUD,Euro,3573439550983705,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,4/14/2019,8/2/2012
592,Dale Breyt,825862.86,USD,Japanese Yen,6397463767223272,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",12/11/2019,11/24/2020
593,Karyn Meece,716415.23,EUR,Australian Dollar,6759656241655330,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",2/20/2021,9/25/2010
594,Danya Kenright,660749.66,JPY,Japanese Yen,3564654263128874,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",12/20/2021,3/26/2017
595,Margarethe Harrald,927417.21,AUD,Australian Dollar,3550510736448636,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",3/31/2020,9/16/2017
596,Joye Maitland,390682.45,USD,Euro,3588791065116897,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",9/8/2020,3/4/2018
597,Cora Burgis,979589.78,GBP,Japanese Yen,6771454910511214968,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",3/17/2019,9/15/2012
598,Ina Tadman,550649.23,GBP,Australian Dollar,5329812665415718,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",4/29/2020,10/19/2013
599,Virgilio Scopham,366263.39,GBP,Japanese Yen,201928641667265,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",1/16/2020,3/8/2016
600,Moises Knights,21246.16,EUR,Euro,5602221865614955,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,7/12/2020,8/21/2014
601,Barbe Goodlet,232213.99,USD,Euro,5461198116885123,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",3/16/2020,8/7/2015
602,Anton Arstingall,324382.27,AUD,US Dollar,30429735517877,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,12/28/2019,5/3/2015
603,Ulrika Bisley,239011.83,GBP,Japanese Yen,5641824122491480,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",4/8/2021,1/15/2015
604,Fairleigh Schuricke,3681.99,GBP,US Dollar,4903222735137739,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,10/3/2019,10/2/2013
605,Idalina Hilary,788741.41,GBP,Japanese Yen,3542642804838686,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",5/19/2021,5/22/2019
606,Jeannie Plail,289164.57,USD,British Pound,4017952330207,Phasellus in felis. Donec semper sapien a libero. Nam dui.,9/18/2020,5/7/2014
607,Minnaminnie Pittem,758532.88,JPY,Australian Dollar,374288051670304,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",5/3/2021,3/17/2014
608,Raymund Grimditch,99048.49,JPY,Japanese Yen,3566453069271964,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,9/1/2020,2/5/2012
609,Christal Albasini,308694.39,GBP,US Dollar,675955272564144920,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",9/10/2019,5/3/2016
610,Myra Youthed,587961.57,GBP,US Dollar,4041592486742868,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",4/16/2019,6/4/2010
611,Carling Caslake,759803.88,JPY,Australian Dollar,201618846446009,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",12/12/2020,1/23/2017
612,Elyse Jee,873206.31,JPY,Euro,6331105708804921,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",12/2/2019,1/27/2013
613,Peder Arnaldo,677679.56,EUR,Euro,6333712497408877,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",8/29/2020,1/28/2015
614,Cecilia Babber,129989.46,USD,British Pound,4911260332763754724,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",5/3/2021,9/16/2010
615,Norbert Crosser,232426.66,EUR,US Dollar,6333027527109753,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",3/2/2020,1/20/2011
616,Rafaello Cato,770850.42,AUD,British Pound,376976585144592,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",7/26/2021,10/27/2017
617,Stanislas Bockmann,255874.15,JPY,Australian Dollar,5565349359490916,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",4/4/2020,11/15/2018
618,Dennie Dourin,389535.11,JPY,US Dollar,3536207699520050,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",2/18/2019,10/8/2015
619,Rich Hedingham,283615.57,AUD,Euro,3528250052472402,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",4/4/2019,12/22/2017
620,Martynne Matterdace,127360.64,JPY,British Pound,4508165073819146,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",6/16/2019,1/1/2012
621,Bobbye Corbyn,307301.36,JPY,British Pound,3585470991934821,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2/21/2020,11/2/2019
622,Carolan Thrussell,756349.95,JPY,British Pound,201458030105966,Fusce consequat. Nulla nisl. Nunc nisl.,2/15/2020,4/25/2010
623,Luke Engelmann,345571.14,GBP,Australian Dollar,5602248953999022,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",1/29/2021,6/7/2011
624,Alana Shegog,310618.67,USD,US Dollar,3543290017907143,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,3/14/2021,2/21/2011
625,Ernestine Kennealy,987627.58,AUD,Japanese Yen,3588739658403115,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",11/23/2020,1/2/2019
626,Antoine Buntin,185811.17,JPY,Australian Dollar,5168917550265054,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",7/29/2021,5/23/2020
627,Thaine Stanfield,243302.05,USD,US Dollar,374860717836733,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",6/23/2019,8/2/2014
628,Maurine Monck,247727.26,EUR,Australian Dollar,3550471205143267,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,3/19/2020,1/13/2010
629,Simonne Keerl,662106.66,USD,Euro,3551867659393549,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",3/18/2021,9/8/2017
630,Cori Richardin,984619.64,GBP,British Pound,3553343888165965,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",2/12/2021,10/2/2021
631,Tiebout Windmill,86608.99,EUR,Japanese Yen,3531822832927346,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",7/29/2021,3/6/2020
632,Oneida Camblin,176671.22,GBP,Euro,3537319547169078,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",10/6/2019,1/15/2020
633,Burg Brandolini,170209.98,GBP,Japanese Yen,343183994208494,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",7/9/2019,1/8/2019
634,Paxon Rzehorz,879780.21,AUD,US Dollar,564182169120447667,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",2/25/2021,5/3/2019
635,Sapphire Wyleman,292166.4,USD,British Pound,3551608272836484,Phasellus in felis. Donec semper sapien a libero. Nam dui.,5/5/2020,3/20/2013
